Device_ID,Device_Category,Outbound_Packets_Sec,Avg_Packet_Size_Bytes,Unique_Dest_IPs,Device_CPU_Usage_Pct,Calculated_Botnet_Score,Threat_Classification,Is_Compromised_Label
IOT_DEV_000274,Smart_Camera,3.42,558.1,3,13.5,0,SAFE_Benign_Activity,0
IOT_DEV_000275,Smart_Camera,16.39,363.1,3,12.9,0,SAFE_Benign_Activity,0
IOT_DEV_000276,Plug_Switch,11.68,393.7,2,17.1,0,SAFE_Benign_Activity,0
IOT_DEV_000277,Plug_Switch,4.16,771.5,5,9.4,0,SAFE_Benign_Activity,0
IOT_DEV_000278,Plug_Switch,2.05,451.4,5,10.2,0,SAFE_Benign_Activity,0
IOT_DEV_000279,Smart_Camera,6.82,500,1,18.5,0,SAFE_Benign_Activity,0
IOT_DEV_000280,Smart_Camera,4.31,645.4,4,11.5,0,SAFE_Benign_Activity,0
IOT_DEV_000281,Plug_Switch,2.94,513.3,5,6.9,0,SAFE_Benign_Activity,0
IOT_DEV_000282,Smart_Camera,6.75,494.5,5,20.9,0,SAFE_Benign_Activity,0
IOT_DEV_000283,Plug_Switch,1.79,508.6,3,21.3,0,SAFE_Benign_Activity,0
IOT_DEV_000284,Industrial_Sensor,3.54,553.6,3,14.9,0,SAFE_Benign_Activity,0
IOT_DEV_000285,Plug_Switch,288.92,89.7,1,89.8,63.8,WARNING_Suspicious_Outbound,1
IOT_DEV_000286,Plug_Switch,7.42,533.5,3,20.1,0,SAFE_Benign_Activity,0
IOT_DEV_000287,Smart_Camera,4.42,342.3,1,20,0.4,SAFE_Benign_Activity,0
IOT_DEV_000288,Plug_Switch,2.9,594,5,19.2,0,SAFE_Benign_Activity,0
IOT_DEV_000289,Industrial_Sensor,2.49,686.1,3,13.3,0,SAFE_Benign_Activity,0
IOT_DEV_000290,Industrial_Sensor,317.36,89.7,1,82.9,63.2,WARNING_Suspicious_Outbound,1
IOT_DEV_000291,Plug_Switch,3.16,522.3,2,12,0,SAFE_Benign_Activity,0
IOT_DEV_000292,Industrial_Sensor,3.18,376.1,4,23.4,0,SAFE_Benign_Activity,0
IOT_DEV_000293,Smart_Camera,4.21,501.4,5,20.2,0,SAFE_Benign_Activity,0
IOT_DEV_000294,Plug_Switch,2.59,539.6,2,20.4,0,SAFE_Benign_Activity,0
IOT_DEV_000295,Smart_Camera,10.03,435.3,4,22.2,0,SAFE_Benign_Activity,0
IOT_DEV_000296,Smart_Camera,17.3,517.4,3,12.2,0,SAFE_Benign_Activity,0
IOT_DEV_000297,Plug_Switch,1.79,526.1,3,12.9,0,SAFE_Benign_Activity,0
IOT_DEV_000298,Smart_Camera,1.01,504.7,2,9.3,0,SAFE_Benign_Activity,0
IOT_DEV_000299,Industrial_Sensor,4.73,463.4,4,22.4,0,SAFE_Benign_Activity,0
IOT_DEV_000300,Smart_Camera,3.55,612.6,4,17.7,0,SAFE_Benign_Activity,0
IOT_DEV_000301,Smart_Camera,5.69,460,4,9.6,0,SAFE_Benign_Activity,0
IOT_DEV_000302,Smart_Camera,6.78,505.2,1,22.9,2.1,SAFE_Benign_Activity,0
IOT_DEV_000303,Industrial_Sensor,8.59,437,3,5.1,0,SAFE_Benign_Activity,0
IOT_DEV_000304,Industrial_Sensor,6.29,508,3,11,0,SAFE_Benign_Activity,0
IOT_DEV_000305,Industrial_Sensor,2.56,530.4,2,14.9,0,SAFE_Benign_Activity,0
IOT_DEV_000306,Plug_Switch,6.76,554.5,3,13.3,0,SAFE_Benign_Activity,0
IOT_DEV_000307,Industrial_Sensor,1.77,470.9,2,7.6,0,SAFE_Benign_Activity,0
IOT_DEV_000308,Plug_Switch,3.1,549.6,2,21.5,0,SAFE_Benign_Activity,0
IOT_DEV_000309,Plug_Switch,11.98,693.6,1,10,0,SAFE_Benign_Activity,0
IOT_DEV_000310,Smart_Camera,8.24,533.5,1,12.9,0,SAFE_Benign_Activity,0
IOT_DEV_000311,Plug_Switch,7.03,504.5,2,16.5,0,SAFE_Benign_Activity,0
IOT_DEV_000312,Industrial_Sensor,7.8,380.6,1,21.7,1.7,SAFE_Benign_Activity,0
IOT_DEV_000313,Smart_Camera,5.26,579.6,3,7.4,0,SAFE_Benign_Activity,0
IOT_DEV_000314,Smart_Camera,5.69,337.7,4,17.1,0,SAFE_Benign_Activity,0
IOT_DEV_000315,Plug_Switch,2.88,582.2,4,13.1,0,SAFE_Benign_Activity,0
IOT_DEV_000316,Plug_Switch,14.77,530.6,5,21.3,0,SAFE_Benign_Activity,0
IOT_DEV_000317,Plug_Switch,2.35,131.8,1,20.3,0.4,SAFE_Benign_Activity,0
IOT_DEV_000318,Plug_Switch,10.81,582.2,4,15.6,0,SAFE_Benign_Activity,0
IOT_DEV_000319,Plug_Switch,9.86,498.3,3,18.4,0,SAFE_Benign_Activity,0
IOT_DEV_000320,Plug_Switch,3.63,713,2,7.6,0,SAFE_Benign_Activity,0
IOT_DEV_000321,Plug_Switch,5.43,385.3,7,14.2,0,SAFE_Benign_Activity,0
IOT_DEV_000322,Plug_Switch,2.95,608.9,4,15.5,0,SAFE_Benign_Activity,0
IOT_DEV_000323,Smart_Camera,1.76,470,4,6.5,0,SAFE_Benign_Activity,0
IOT_DEV_000324,Plug_Switch,0.32,509,3,24.6,0,SAFE_Benign_Activity,0
IOT_DEV_000325,Plug_Switch,6.82,391,1,16.8,0,SAFE_Benign_Activity,0
IOT_DEV_000326,Industrial_Sensor,7.18,349.9,2,22.4,0,SAFE_Benign_Activity,0
IOT_DEV_000327,Plug_Switch,9.8,539.1,2,5.7,0,SAFE_Benign_Activity,0
IOT_DEV_000328,Industrial_Sensor,13.57,449.3,1,10.9,0,SAFE_Benign_Activity,0
IOT_DEV_000329,Plug_Switch,14.93,609.7,8,16.6,0,SAFE_Benign_Activity,0
IOT_DEV_000330,Smart_Camera,18.28,568.3,3,16.6,0,SAFE_Benign_Activity,0
IOT_DEV_000331,Smart_Camera,2.25,578.5,3,12.5,0,SAFE_Benign_Activity,0
IOT_DEV_000332,Plug_Switch,14.57,441.1,1,6.9,0,SAFE_Benign_Activity,0
IOT_DEV_000333,Smart_Camera,7.12,454,2,21.8,0,SAFE_Benign_Activity,0
IOT_DEV_000334,Industrial_Sensor,10.06,458,4,19.1,0,SAFE_Benign_Activity,0
IOT_DEV_000335,Smart_Camera,1.61,466.8,3,8.6,0,SAFE_Benign_Activity,0
IOT_DEV_000336,Industrial_Sensor,4.27,463.9,2,9.1,0,SAFE_Benign_Activity,0
IOT_DEV_000337,Industrial_Sensor,6.86,426.9,2,13.4,0,SAFE_Benign_Activity,0
IOT_DEV_000338,Plug_Switch,4.68,512.6,3,9.7,0,SAFE_Benign_Activity,0
IOT_DEV_000339,Plug_Switch,7.02,617.5,4,9.2,0,SAFE_Benign_Activity,0
IOT_DEV_000340,Plug_Switch,2.23,373.4,4,8.9,0,SAFE_Benign_Activity,0
IOT_DEV_000341,Industrial_Sensor,1.32,410.8,2,12.3,0,SAFE_Benign_Activity,0
IOT_DEV_000342,Smart_Camera,2.92,553.6,3,8.9,0,SAFE_Benign_Activity,0
IOT_DEV_000343,Industrial_Sensor,14.87,379.3,4,7,0,SAFE_Benign_Activity,0
IOT_DEV_000344,Industrial_Sensor,17.58,507,1,18.5,1,SAFE_Benign_Activity,0
IOT_DEV_000345,Plug_Switch,4.89,597.5,2,18.5,0,SAFE_Benign_Activity,0
IOT_DEV_000346,Plug_Switch,7.45,443.6,4,6.7,0,SAFE_Benign_Activity,0
IOT_DEV_000347,Industrial_Sensor,4.67,414.1,4,17.1,0,SAFE_Benign_Activity,0
IOT_DEV_000348,Plug_Switch,5.88,511.8,4,21.3,0,SAFE_Benign_Activity,0
IOT_DEV_000349,Plug_Switch,5.34,550.4,3,23,0,SAFE_Benign_Activity,0
IOT_DEV_000350,Plug_Switch,20.59,348,2,10,0,SAFE_Benign_Activity,0
IOT_DEV_000351,Industrial_Sensor,3.2,478.3,4,11,0,SAFE_Benign_Activity,0
IOT_DEV_000352,Industrial_Sensor,3.81,337.1,3,11,0,SAFE_Benign_Activity,0
IOT_DEV_000353,Industrial_Sensor,11.72,290,7,25,0,SAFE_Benign_Activity,0
IOT_DEV_000354,Plug_Switch,8.87,498.9,1,6.3,0,SAFE_Benign_Activity,0
IOT_DEV_000355,Plug_Switch,2.32,642.2,3,20.4,0,SAFE_Benign_Activity,0
IOT_DEV_000356,Plug_Switch,2.63,571.8,2,11.2,0,SAFE_Benign_Activity,0
IOT_DEV_000357,Smart_Camera,2.97,300.9,1,11.7,0,SAFE_Benign_Activity,0
IOT_DEV_000358,Plug_Switch,2.09,576.8,4,10.5,0,SAFE_Benign_Activity,0
IOT_DEV_000359,Industrial_Sensor,2.82,370.4,1,9.7,0,SAFE_Benign_Activity,0
IOT_DEV_000360,Industrial_Sensor,11.38,318.3,3,15.9,0,SAFE_Benign_Activity,0
IOT_DEV_000361,Plug_Switch,3.56,435.7,4,19.1,0,SAFE_Benign_Activity,0
IOT_DEV_000362,Smart_Camera,229.63,89.7,1,73.5,49.7,SAFE_Benign_Activity,1
IOT_DEV_000363,Smart_Camera,7.48,285.4,1,19.2,0.4,SAFE_Benign_Activity,0
IOT_DEV_000364,Plug_Switch,4.27,487.6,4,16.1,0,SAFE_Benign_Activity,0
IOT_DEV_000365,Plug_Switch,132.08,89.7,1,74.3,40.4,SAFE_Benign_Activity,1
IOT_DEV_000366,Industrial_Sensor,10.21,314,2,18.5,0,SAFE_Benign_Activity,0
IOT_DEV_000367,Industrial_Sensor,6.03,619.9,2,7.7,0,SAFE_Benign_Activity,0
IOT_DEV_000368,Industrial_Sensor,0.57,447,3,8.4,0,SAFE_Benign_Activity,0
IOT_DEV_000369,Industrial_Sensor,4.79,702.2,1,22.3,1.6,SAFE_Benign_Activity,0
IOT_DEV_000370,Industrial_Sensor,5.35,445.7,3,17.2,0,SAFE_Benign_Activity,0
IOT_DEV_000371,Smart_Camera,8.07,496.3,3,11.3,0,SAFE_Benign_Activity,0
IOT_DEV_000372,Smart_Camera,10.55,624.9,2,5.7,0,SAFE_Benign_Activity,0
IOT_DEV_000373,Smart_Camera,6.03,662.6,3,14.6,0,SAFE_Benign_Activity,0
IOT_DEV_000374,Smart_Camera,9.48,493,2,11.1,0,SAFE_Benign_Activity,0
IOT_DEV_000375,Industrial_Sensor,7.12,522.1,1,9.5,0,SAFE_Benign_Activity,0
IOT_DEV_000376,Plug_Switch,6.05,525,2,14.4,0,SAFE_Benign_Activity,0
IOT_DEV_000377,Plug_Switch,12.99,445.6,4,20,0,SAFE_Benign_Activity,0
IOT_DEV_000378,Smart_Camera,7.28,565.4,1,20.7,1.1,SAFE_Benign_Activity,0
IOT_DEV_000379,Smart_Camera,6.52,282.2,3,18.4,0,SAFE_Benign_Activity,0
IOT_DEV_000380,Plug_Switch,8.58,484,2,6.4,0,SAFE_Benign_Activity,0
IOT_DEV_000381,Plug_Switch,6.28,584.7,2,12.5,0,SAFE_Benign_Activity,0
IOT_DEV_000382,Industrial_Sensor,16.24,510.9,3,24.2,0,SAFE_Benign_Activity,0
IOT_DEV_000383,Industrial_Sensor,0.07,499.9,2,19.7,0,SAFE_Benign_Activity,0
IOT_DEV_000384,Plug_Switch,4,433.7,4,9.5,0,SAFE_Benign_Activity,0
IOT_DEV_000385,Industrial_Sensor,7.78,499.5,4,18.4,0,SAFE_Benign_Activity,0
IOT_DEV_000386,Industrial_Sensor,5.69,503.5,2,12.8,0,SAFE_Benign_Activity,0
IOT_DEV_000387,Smart_Camera,1.44,406.8,4,21.2,0,SAFE_Benign_Activity,0
IOT_DEV_000388,Smart_Camera,1.94,437.3,3,6.9,0,SAFE_Benign_Activity,0
IOT_DEV_000389,Industrial_Sensor,5.79,548.7,3,15.8,0,SAFE_Benign_Activity,0
IOT_DEV_000390,Smart_Camera,2.53,525.1,1,24.6,2.5,SAFE_Benign_Activity,0
IOT_DEV_000391,Industrial_Sensor,5.13,491.9,6,10.8,0,SAFE_Benign_Activity,0
IOT_DEV_000392,Plug_Switch,9.08,584.1,3,10.2,0,SAFE_Benign_Activity,0
IOT_DEV_000393,Plug_Switch,4.42,439.9,7,23.1,0,SAFE_Benign_Activity,0
IOT_DEV_000394,Industrial_Sensor,3.45,460.6,2,23.7,0,SAFE_Benign_Activity,0
IOT_DEV_000395,Plug_Switch,6.25,422.1,5,5,0,SAFE_Benign_Activity,0
IOT_DEV_000396,Industrial_Sensor,2.91,504,3,24.6,0,SAFE_Benign_Activity,0
IOT_DEV_000397,Plug_Switch,1.21,297.5,2,20.1,0,SAFE_Benign_Activity,0
IOT_DEV_000398,Industrial_Sensor,8.94,642.7,3,11.3,0,SAFE_Benign_Activity,0
IOT_DEV_000399,Smart_Camera,5.08,455.1,1,15.7,0,SAFE_Benign_Activity,0
IOT_DEV_000400,Industrial_Sensor,5.26,497.7,2,24,0,SAFE_Benign_Activity,0
IOT_DEV_000401,Industrial_Sensor,1.95,380.5,3,8.5,0,SAFE_Benign_Activity,0
IOT_DEV_000402,Industrial_Sensor,2.77,631,5,22.7,0,SAFE_Benign_Activity,0
IOT_DEV_000403,Industrial_Sensor,3.28,401.2,3,12.6,0,SAFE_Benign_Activity,0
IOT_DEV_000404,Industrial_Sensor,0.86,346.8,1,23.2,1.7,SAFE_Benign_Activity,0
IOT_DEV_000405,Smart_Camera,2.72,630.8,3,9.6,0,SAFE_Benign_Activity,0
IOT_DEV_000406,Smart_Camera,7.37,306.8,2,20.1,0,SAFE_Benign_Activity,0
IOT_DEV_000407,Industrial_Sensor,2.49,519.5,4,20.2,0,SAFE_Benign_Activity,0
IOT_DEV_000408,Industrial_Sensor,7.35,423.5,4,19.8,0,SAFE_Benign_Activity,0
IOT_DEV_000409,Smart_Camera,6.2,409.7,1,7.3,0,SAFE_Benign_Activity,0
IOT_DEV_000410,Smart_Camera,15.47,570.8,5,12.3,0,SAFE_Benign_Activity,0
IOT_DEV_000411,Industrial_Sensor,1.26,423.5,7,10.7,0,SAFE_Benign_Activity,0
IOT_DEV_000412,Smart_Camera,10.28,563.5,2,16.2,0,SAFE_Benign_Activity,0
IOT_DEV_000413,Plug_Switch,5.69,536.9,1,14.4,0,SAFE_Benign_Activity,0
IOT_DEV_000414,Industrial_Sensor,6.35,631.2,2,21.9,0,SAFE_Benign_Activity,0
IOT_DEV_000415,Industrial_Sensor,1.33,671.8,3,21.6,0,SAFE_Benign_Activity,0
IOT_DEV_000416,Plug_Switch,4.34,589,3,23.4,0,SAFE_Benign_Activity,0
IOT_DEV_000417,Smart_Camera,3.31,477.4,2,19.5,0,SAFE_Benign_Activity,0
IOT_DEV_000418,Industrial_Sensor,0.7,408.5,3,18.9,0,SAFE_Benign_Activity,0
IOT_DEV_000419,Industrial_Sensor,2.37,609.5,3,24.5,0,SAFE_Benign_Activity,0
IOT_DEV_000420,Industrial_Sensor,5.77,405,3,6,0,SAFE_Benign_Activity,0
IOT_DEV_000421,Plug_Switch,2.33,448.6,3,10.9,0,SAFE_Benign_Activity,0
IOT_DEV_000422,Industrial_Sensor,10.7,261.8,2,20.1,0,SAFE_Benign_Activity,0
IOT_DEV_000423,Industrial_Sensor,13.47,470.6,6,21.8,0,SAFE_Benign_Activity,0
IOT_DEV_000424,Smart_Camera,2.01,482,3,22,0,SAFE_Benign_Activity,0
IOT_DEV_000425,Smart_Camera,11.86,355.9,3,9.5,0,SAFE_Benign_Activity,0
IOT_DEV_000426,Plug_Switch,6.66,504.2,1,20.4,0.9,SAFE_Benign_Activity,0
IOT_DEV_000427,Smart_Camera,6.55,621.4,2,6.3,0,SAFE_Benign_Activity,0
IOT_DEV_000428,Smart_Camera,6.13,468.9,4,14.3,0,SAFE_Benign_Activity,0
IOT_DEV_000429,Plug_Switch,9.71,515.8,1,13,0,SAFE_Benign_Activity,0
IOT_DEV_000430,Plug_Switch,2.26,678.3,1,8.5,0,SAFE_Benign_Activity,0
IOT_DEV_000431,Industrial_Sensor,6.44,518.8,2,10.4,0,SAFE_Benign_Activity,0
IOT_DEV_000432,Plug_Switch,10.23,576.3,3,14,0,SAFE_Benign_Activity,0
IOT_DEV_000433,Plug_Switch,7.16,526,2,12.2,0,SAFE_Benign_Activity,0
IOT_DEV_000434,Industrial_Sensor,2.18,498.9,5,21.2,0,SAFE_Benign_Activity,0
IOT_DEV_000435,Industrial_Sensor,2.06,378.4,1,22.3,1.4,SAFE_Benign_Activity,0
IOT_DEV_000436,Plug_Switch,9.06,399,2,10.6,0,SAFE_Benign_Activity,0
IOT_DEV_000437,Plug_Switch,4.44,493,3,13.3,0,SAFE_Benign_Activity,0
IOT_DEV_000438,Smart_Camera,0.98,417.2,1,17,0,SAFE_Benign_Activity,0
IOT_DEV_000439,Industrial_Sensor,14.68,460.2,4,18.1,0,SAFE_Benign_Activity,0
IOT_DEV_000440,Smart_Camera,12.06,449.2,3,12.7,0,SAFE_Benign_Activity,0
IOT_DEV_000441,Smart_Camera,0.18,321.4,3,12.7,0,SAFE_Benign_Activity,0
IOT_DEV_000442,Smart_Camera,2.56,631.7,1,13.6,0,SAFE_Benign_Activity,0
IOT_DEV_000443,Industrial_Sensor,8.43,507.7,3,23.4,0,SAFE_Benign_Activity,0
IOT_DEV_000444,Plug_Switch,3.4,537,2,7.8,0,SAFE_Benign_Activity,0
IOT_DEV_000445,Smart_Camera,10.51,515.5,5,24.4,0,SAFE_Benign_Activity,0
IOT_DEV_000446,Plug_Switch,4.54,491.6,5,11.4,0,SAFE_Benign_Activity,0
IOT_DEV_000447,Smart_Camera,14.6,418.5,4,7.9,0,SAFE_Benign_Activity,0
IOT_DEV_000448,Smart_Camera,10.3,503,2,7.8,0,SAFE_Benign_Activity,0
IOT_DEV_000449,Industrial_Sensor,1.61,441.3,2,17.8,0,SAFE_Benign_Activity,0
IOT_DEV_000450,Plug_Switch,0.97,491.4,4,7.6,0,SAFE_Benign_Activity,0
IOT_DEV_000451,Smart_Camera,2.03,407.7,5,22.7,0,SAFE_Benign_Activity,0
IOT_DEV_000452,Smart_Camera,7.03,360.8,6,5.6,0,SAFE_Benign_Activity,0
IOT_DEV_000453,Industrial_Sensor,30.82,577.1,1,6,0,SAFE_Benign_Activity,0
IOT_DEV_000454,Smart_Camera,6.96,546.8,6,20.6,0,SAFE_Benign_Activity,0
IOT_DEV_000455,Plug_Switch,3.77,412.9,3,16.6,0,SAFE_Benign_Activity,0
IOT_DEV_000456,Plug_Switch,3.51,582.5,1,20,0.4,SAFE_Benign_Activity,0
IOT_DEV_000457,Industrial_Sensor,4.12,445.4,2,24.8,0,SAFE_Benign_Activity,0
IOT_DEV_000458,Plug_Switch,3.17,660.3,1,16.2,0,SAFE_Benign_Activity,0
IOT_DEV_000459,Smart_Camera,5.51,760.8,3,12.6,0,SAFE_Benign_Activity,0
IOT_DEV_000460,Smart_Camera,6.03,472.1,2,16.1,0,SAFE_Benign_Activity,0
IOT_DEV_000461,Smart_Camera,6.68,582.9,4,22.9,0,SAFE_Benign_Activity,0
IOT_DEV_000462,Industrial_Sensor,16.18,586.3,5,10.6,0,SAFE_Benign_Activity,0
IOT_DEV_000463,Industrial_Sensor,2.57,569.2,3,8.4,0,SAFE_Benign_Activity,0
IOT_DEV_000464,Plug_Switch,5.04,562.7,5,10.4,0,SAFE_Benign_Activity,0
IOT_DEV_000465,Smart_Camera,7.05,364.8,3,5.4,0,SAFE_Benign_Activity,0
IOT_DEV_000466,Industrial_Sensor,2.24,572.6,7,20.8,0,SAFE_Benign_Activity,0
IOT_DEV_000467,Industrial_Sensor,8.83,490.3,3,20,0,SAFE_Benign_Activity,0
IOT_DEV_000468,Plug_Switch,1.21,278.4,3,5.4,0,SAFE_Benign_Activity,0
IOT_DEV_000469,Industrial_Sensor,8.87,627.3,2,24.8,0,SAFE_Benign_Activity,0
IOT_DEV_000470,Plug_Switch,3.77,383.8,4,5.1,0,SAFE_Benign_Activity,0
IOT_DEV_000471,Smart_Camera,8.8,530.7,2,19.4,0,SAFE_Benign_Activity,0
IOT_DEV_000472,Industrial_Sensor,2.4,496.6,2,5.5,0,SAFE_Benign_Activity,0
IOT_DEV_000473,Plug_Switch,4.19,439.8,2,10.2,0,SAFE_Benign_Activity,0
IOT_DEV_000474,Industrial_Sensor,15.79,513.8,3,8.9,0,SAFE_Benign_Activity,0
IOT_DEV_000475,Smart_Camera,2.91,288.4,4,11.2,0,SAFE_Benign_Activity,0
IOT_DEV_000476,Smart_Camera,13.36,481.8,5,17.6,0,SAFE_Benign_Activity,0
IOT_DEV_000477,Smart_Camera,7.28,440.9,7,13.2,0,SAFE_Benign_Activity,0
IOT_DEV_000478,Plug_Switch,11.26,562.2,4,21.7,0,SAFE_Benign_Activity,0
IOT_DEV_000479,Plug_Switch,5,411.1,2,7.7,0,SAFE_Benign_Activity,0
IOT_DEV_000480,Smart_Camera,5.47,618.1,2,16.9,0,SAFE_Benign_Activity,0
IOT_DEV_000481,Smart_Camera,14.99,436.1,2,5.3,0,SAFE_Benign_Activity,0
IOT_DEV_000482,Smart_Camera,7.87,505.6,3,7.2,0,SAFE_Benign_Activity,0
IOT_DEV_000483,Smart_Camera,1.98,507.2,4,18.5,0,SAFE_Benign_Activity,0
IOT_DEV_000484,Plug_Switch,3.54,496.5,1,6.6,0,SAFE_Benign_Activity,0
IOT_DEV_000485,Smart_Camera,10.6,567.9,1,7.3,0,SAFE_Benign_Activity,0
IOT_DEV_000486,Industrial_Sensor,4.64,644,5,5.4,0,SAFE_Benign_Activity,0
IOT_DEV_000487,Plug_Switch,4.72,442.9,4,7.7,0,SAFE_Benign_Activity,0
IOT_DEV_000488,Smart_Camera,10.38,591.7,1,24.1,3.1,SAFE_Benign_Activity,0
IOT_DEV_000489,Plug_Switch,149.82,89.7,1,87.6,48.8,SAFE_Benign_Activity,1
IOT_DEV_000490,Industrial_Sensor,11.09,589.4,1,20.4,1.3,SAFE_Benign_Activity,0
IOT_DEV_000491,Industrial_Sensor,4.71,169.5,5,13.8,0,SAFE_Benign_Activity,0
IOT_DEV_000492,Plug_Switch,7.85,565,3,13.5,0,SAFE_Benign_Activity,0
IOT_DEV_000493,Smart_Camera,0.92,540.2,2,11.3,0,SAFE_Benign_Activity,0
IOT_DEV_000494,Smart_Camera,2.94,569.1,3,13.7,0,SAFE_Benign_Activity,0
IOT_DEV_000495,Plug_Switch,4.34,515,5,6.5,0,SAFE_Benign_Activity,0
IOT_DEV_000496,Smart_Camera,4.85,458.7,5,7,0,SAFE_Benign_Activity,0
IOT_DEV_000497,Smart_Camera,7.23,374.1,3,9.3,0,SAFE_Benign_Activity,0
IOT_DEV_000498,Smart_Camera,10.68,529.7,1,8.9,0,SAFE_Benign_Activity,0
IOT_DEV_000499,Industrial_Sensor,17.46,501,3,15.6,0,SAFE_Benign_Activity,0
IOT_DEV_000500,Smart_Camera,3.1,587.9,7,6.1,0,SAFE_Benign_Activity,0
IOT_DEV_000501,Plug_Switch,8.83,552.4,3,12.7,0,SAFE_Benign_Activity,0
IOT_DEV_000502,Smart_Camera,13.86,478.5,5,12.7,0,SAFE_Benign_Activity,0
IOT_DEV_000503,Plug_Switch,5.81,470,3,22.3,0,SAFE_Benign_Activity,0
IOT_DEV_000504,Plug_Switch,5.7,492.5,1,13.9,0,SAFE_Benign_Activity,0
IOT_DEV_000505,Industrial_Sensor,12.62,541.7,1,23.5,3,SAFE_Benign_Activity,0
IOT_DEV_000506,Industrial_Sensor,3.29,621.5,4,13.3,0,SAFE_Benign_Activity,0
IOT_DEV_000507,Plug_Switch,5.32,587.9,1,10,0,SAFE_Benign_Activity,0
IOT_DEV_000508,Industrial_Sensor,5.1,467.7,3,13.7,0,SAFE_Benign_Activity,0
IOT_DEV_000509,Plug_Switch,6.8,567.1,2,9.3,0,SAFE_Benign_Activity,0
IOT_DEV_000510,Industrial_Sensor,1.05,332.3,2,10.3,0,SAFE_Benign_Activity,0
IOT_DEV_000511,Industrial_Sensor,8.86,510,1,21.9,1.8,SAFE_Benign_Activity,0
IOT_DEV_000512,Smart_Camera,7.22,447.7,1,20.9,1.2,SAFE_Benign_Activity,0
IOT_DEV_000513,Plug_Switch,1.6,507,3,10.7,0,SAFE_Benign_Activity,0
IOT_DEV_000514,Smart_Camera,911.21,89.7,1,74.4,100,CRITICAL_DDoS_Active,1
IOT_DEV_000515,Plug_Switch,19.85,486.4,1,11.2,0,SAFE_Benign_Activity,0
IOT_DEV_000516,Smart_Camera,10.61,441.6,2,6.5,0,SAFE_Benign_Activity,0
IOT_DEV_000517,Industrial_Sensor,3.61,542.4,1,22.5,1.6,SAFE_Benign_Activity,0
IOT_DEV_000518,Plug_Switch,7.2,440.5,4,9.3,0,SAFE_Benign_Activity,0
IOT_DEV_000519,Plug_Switch,1.32,441.4,2,14,0,SAFE_Benign_Activity,0
IOT_DEV_000520,Plug_Switch,0.77,476.4,2,13.2,0,SAFE_Benign_Activity,0
IOT_DEV_000521,Plug_Switch,4.65,552.9,2,13.8,0,SAFE_Benign_Activity,0
IOT_DEV_000522,Smart_Camera,9.08,444.3,3,19.2,0,SAFE_Benign_Activity,0
IOT_DEV_000523,Smart_Camera,10.59,658.8,4,21.3,0,SAFE_Benign_Activity,0
IOT_DEV_000524,Plug_Switch,2.5,585.3,2,6.2,0,SAFE_Benign_Activity,0
IOT_DEV_000525,Plug_Switch,11.05,624.4,4,21.5,0,SAFE_Benign_Activity,0
IOT_DEV_000526,Industrial_Sensor,0.5,433.1,3,16,0,SAFE_Benign_Activity,0
IOT_DEV_000527,Smart_Camera,4.82,562.4,4,9.4,0,SAFE_Benign_Activity,0
IOT_DEV_000528,Smart_Camera,7.46,470.7,2,17.8,0,SAFE_Benign_Activity,0
IOT_DEV_000529,Plug_Switch,0.33,668.7,1,19.9,0,SAFE_Benign_Activity,0
IOT_DEV_000530,Plug_Switch,2.29,512.7,5,7.7,0,SAFE_Benign_Activity,0
IOT_DEV_000531,Smart_Camera,5.23,507.4,3,10.8,0,SAFE_Benign_Activity,0
IOT_DEV_000532,Plug_Switch,4.67,402.1,6,8.2,0,SAFE_Benign_Activity,0
IOT_DEV_000533,Plug_Switch,3.71,483,4,6.3,0,SAFE_Benign_Activity,0
IOT_DEV_000534,Industrial_Sensor,16.34,577.8,5,6.5,0,SAFE_Benign_Activity,0
IOT_DEV_000535,Plug_Switch,10.75,642.4,2,11.7,0,SAFE_Benign_Activity,0
IOT_DEV_000536,Smart_Camera,1.38,399.3,1,8.2,0,SAFE_Benign_Activity,0
IOT_DEV_000537,Smart_Camera,17.31,384.1,2,12.2,0,SAFE_Benign_Activity,0
IOT_DEV_000538,Smart_Camera,5.34,597.5,2,14.2,0,SAFE_Benign_Activity,0
IOT_DEV_000539,Plug_Switch,8.65,639.7,4,7,0,SAFE_Benign_Activity,0
IOT_DEV_000540,Plug_Switch,1.36,266.5,3,21.7,0,SAFE_Benign_Activity,0
IOT_DEV_000541,Smart_Camera,4.99,304.1,3,9.8,0,SAFE_Benign_Activity,0
IOT_DEV_000542,Smart_Camera,12.04,582.9,4,16,0,SAFE_Benign_Activity,0
IOT_DEV_000543,Industrial_Sensor,6.14,401.5,4,20.6,0,SAFE_Benign_Activity,0
IOT_DEV_000544,Industrial_Sensor,1.94,465.2,3,21.6,0,SAFE_Benign_Activity,0
IOT_DEV_000545,Industrial_Sensor,5.39,539.9,4,19.9,0,SAFE_Benign_Activity,0
IOT_DEV_000546,Smart_Camera,6.67,612.1,2,23.6,0,SAFE_Benign_Activity,0
IOT_DEV_000547,Plug_Switch,6.84,633.1,4,15.2,0,SAFE_Benign_Activity,0
IOT_DEV_000548,Smart_Camera,6.22,530.2,2,14.9,0,SAFE_Benign_Activity,0
IOT_DEV_000549,Industrial_Sensor,11.22,348,3,10.4,0,SAFE_Benign_Activity,0
